Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
ZE1 0WT,Yes,60.141274,-1.175883,445872,1139925,HU458399,"","Shetland Islands","Lerwick South", S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",2010-09-01,,"","",54,20,"","","Lerwick South - 02","Very remote small town",,25,,S01012392
ZE1 0WU,Yes,60.716861,-1.015363,453829,1204150,HP538041,"","Shetland Islands","North Isles", S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",2011-02-01,,"","",,,"","","North and East Isles - 01","Very remote rural area",,76,,S01012413
ZE1 0WW,Yes,60.153223,-1.141595,447759,1141280,HU477412,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2010-01-01,,"","",,,"","","Lerwick North - 02","Very remote small town",,2,,S01012396
ZE1 0WX,Yes,60.158541,-1.157256,446882,1141861,HU468418,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2010-02-01,,"","",23,15,"","","Lerwick North - 06","Very remote small town",,7,,S01012400
ZE1 0WY,Yes,60.141528,-1.177768,445767,1139952,HU457399,"","Shetland Islands","Lerwick South", S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",2009-03-01,,"","",63,33,"","","Lerwick South - 02","Very remote small town",,34,,S01012392
ZE1 0WZ,Yes,60.145648,-1.161728,446652,1140422,HU466404,"","Shetland Islands","Lerwick South", S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",1996-12-01,,"","",37,1,"","","Lerwick South - 04","Very remote small town",,7,,S01012394
ZE1 0XA,Yes,60.138508,-1.280645,440057,1139549,HU400395,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",35,22,"","","Central Shetland - 03","Very remote rural area",,16,,S01012404
ZE1 0XB,Yes,60.137682,-1.28232,439965,1139456,HU399394,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",28,14,"","","Central Shetland - 03","Very remote rural area",,12,,S01012404
ZE1 0XD,Yes,60.137475,-1.283926,439876,1139432,HU398394,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",62,27,"","","Central Shetland - 03","Very remote rural area",,17,,S01012404
ZE1 0XG,Yes,60.136688,-1.284448,439848,1139344,HU398393,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",2002-06-01,,"","",12,6,"","","Central Shetland - 03","Very remote rural area",,8,,S01012404
ZE1 0XH,Yes,60.138047,-1.280061,440090,1139498,HU400394,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",31,10,"","","Central Shetland - 03","Very remote rural area",,8,,S01012404
ZE1 0XJ,Yes,60.137546,-1.28045,440069,1139442,HU400394,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",57,15,"","","Central Shetland - 03","Very remote rural area",,5,,S01012404
