Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
HS1 2QS,Yes,58.207903,-6.384454,142546,932728,NB425327,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,10,,S01009041
HS1 2QT,Yes,58.207479,-6.382136,142679,932672,NB426326,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,8,,S01009041
HS1 2QY,Yes,58.206917,-6.382799,142636,932612,NB426326,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,7,,S01009041
HS1 2QZ,Yes,58.219805,-6.393748,142087,934087,NB420340,"","Eilean Siar","Steòrnabhagh a Tuath", S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",34,13,"","","Stornoway West - 01","Very remote small town",,28,,S01009038
HS1 2RA,Yes,58.206694,-6.380114,142792,932577,NB427325,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,7,,S01009041
HS1 2RB,Yes,58.206357,-6.380771,142751,932542,NB427325,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",2,1,"","","Stornoway West - 04","Very remote small town",,6,,S01009041
HS1 2RD,Yes,58.207231,-6.376517,143007,932623,NB430326,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway West - 04","Very remote small town",,6,,S01009041
HS1 2RE,Yes,58.205616,-6.380611,142755,932459,NB427324,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",46,30,"","","Stornoway West - 04","Very remote small town",,5,,S01009041
HS1 2RF,Yes,58.206658,-6.376974,142976,932561,NB429325,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway East - 01","Very remote small town",,7,,S01009042
HS1 2RL,Yes,58.205533,-6.375422,143059,932430,NB430324,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway East - 01","Very remote small town",,7,,S01009042
HS1 2RN,Yes,58.205344,-6.374904,143088,932407,NB430324,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",24,13,"","","Stornoway East - 01","Very remote small town",,6,,S01009042
HS1 2RP,Yes,58.205121,-6.37486,143089,932382,NB430323,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",17,8,"","","Stornoway East - 01","Very remote small town",,9,,S01009042
HS1 2RR,Yes,58.204629,-6.373198,143183,932321,NB431323,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",109,46,"","","Stornoway East - 01","Very remote small town",,10,,S01009042
HS1 2RS,Yes,58.202654,-6.383057,142590,932139,NB425321,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway East - 01","Very remote small town",,4,,S01009042
HS1 2RT,Yes,58.20314,-6.373611,143148,932157,NB431321,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",0,0,"","","Stornoway East - 01","Very remote small town",,3,,S01009042
HS1 2RW,Yes,58.205031,-6.376433,142996,932378,NB429323,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",23,15,"","","Stornoway West - 04","Very remote small town",,6,,S01009041
HS1 2RX,Yes,58.204524,-6.369726,143386,932296,NB433322,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",44,19,"","","Stornoway East - 01","Very remote small town",,9,,S01009042
HS1 2RY,Yes,58.203637,-6.370656,143325,932201,NB433322,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",29,15,"","","Stornoway East - 01","Very remote small town",,10,,S01009042
HS1 2RZ,Yes,58.203674,-6.369077,143418,932199,NB434321,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",27,15,"","","Stornoway East - 01","Very remote small town",,8,,S01009042
HS1 2SA,Yes,58.209146,-6.3789,142881,932845,NB428328,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2005-02-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,9,,S01009041
