Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
SY1 1LT,Yes,52.706582,-2.754066,349148,312368,SJ491123,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",20,9,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,70,,E01028946
SY1 1LW,Yes,52.70696,-2.753969,349155,312410,SJ491124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",1,1,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,70,,E01028946
SY1 1LY,Yes,52.70678,-2.754039,349150,312390,SJ491123,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",11,7,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,69,,E01028946
SY1 1LZ,Yes,52.706666,-2.75497,349087,312378,SJ490123,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",22,10,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,69,,E01028946
SY1 1NA,Yes,52.712607,-2.750928,349367,313036,SJ493130,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1994-12-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,55,,E01028946
SY1 1NB,Yes,52.712782,-2.751701,349315,313056,SJ493130,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1987-04-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,54,,E01028946
SY1 1ND,Yes,52.706558,-2.755072,349080,312366,SJ490123,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,69,,E01028946
SY1 1NF,Yes,52.706949,-2.755685,349039,312410,SJ490124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",2,1,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,67,,E01028946
SY1 1NG,Yes,52.707247,-2.755498,349052,312443,SJ490124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",2000-12-01,,"Shrewsbury","",21,16,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,67,,E01028946
SY1 1NL,Yes,52.705971,-2.756838,348960,312302,SJ489123,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",20,12,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,65,,E01028946
SY1 1NN,Yes,52.706911,-2.755966,349020,312406,SJ490124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",2001-12-01,,"Shrewsbury","",12,9,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,67,,E01028946
SY1 1NP,Yes,52.706065,-2.756218,349002,312312,SJ490123,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",6,3,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,66,,E01028946
