Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
HU9 1UJ,Yes,53.74277,-0.311206,511477,428700,TA114287,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1998-06-01,,"","",101,48,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,8,,E01012810
HU9 1UL,Yes,53.742342,-0.310814,511504,428653,TA115286,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1998-06-01,,"","",44,16,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,8,,E01012810
HU9 1UN,Yes,53.743452,-0.309268,511603,428779,TA116287,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1999-12-01,,"","",167,55,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,7,,E01012810
HU9 1WB,Yes,53.744073,-0.326561,510461,428821,TA104288,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",2004-01-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,6,,E01012811
HU9 2AA,Yes,53.753451,-0.313311,511310,429885,TA113298,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026B","Urban city and town",Yorkshire and The Humber,3,,E01012808
HU9 2AD,Yes,53.751106,-0.308915,511606,429631,TA116296,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",2011-08-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,3,,E01012805
HU9 2AE,Yes,53.749947,-0.309614,511563,429501,TA115295,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1991-01-01,,"","",12,9,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,2,,E01012810
HU9 2AF,Yes,53.752628,-0.314876,511209,429791,TA112297,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",2008-04-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,4,,E01012805
HU9 2AG,Yes,53.749339,-0.30979,511553,429433,TA115294,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1992-08-01,,"","",24,22,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,3,,E01012810
HU9 2AJ,Yes,53.748614,-0.31261,511369,429348,TA113293,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",15,12,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,5,,E01012810
HU9 2AL,Yes,53.748384,-0.313468,511313,429321,TA113293,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-07-01,,"","",7,4,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026C","Urban city and town",Yorkshire and The Humber,5,,E01012809
HU9 2AN,Yes,53.747852,-0.312762,511361,429263,TA113292,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-07-01,,"","",37,18,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,4,,E01012810
HU9 2AP,Yes,53.752824,-0.314109,511259,429814,TA112298,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026A","Urban city and town",Yorkshire and The Humber,4,,E01012805
HU9 2AR,Yes,53.750317,-0.312269,511387,429538,TA113295,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-02-01,,"","",53,25,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,4,,E01012810
