Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
DD4 0TL,Yes,56.489117,-2.903798,344444,733368,NO444333,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1984-09-01,,"","",110,40,"","","West Pitkerro - 06","Large urban area",,48,,S01007779
DD4 0TN,Yes,56.489615,-2.904509,344401,733424,NO444334,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1984-09-01,,"","",93,37,"","","West Pitkerro - 08","Large urban area",,50,,S01007781
DD4 0TP,Yes,56.49122,-2.898879,344750,733598,NO447335,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1984-09-01,,"","",126,52,"","","West Pitkerro - 07","Large urban area",,44,,S01007780
DD4 0TQ,Yes,56.492546,-2.900567,344648,733747,NO446337,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1984-02-01,,"","",103,53,"","","West Pitkerro - 07","Large urban area",,51,,S01007780
DD4 0TY,Yes,56.522577,-2.947035,341833,737128,NO418371,"","Angus","Monifieth and Sidlaw", S12000041,S13002829,Scotland,S99999999,"Dundee East",1991-11-01,,"","",11,6,"","","South Angus - 06","Accessible rural area",,126,,S01007134
DD4 0TZ,Yes,56.491585,-2.896792,344879,733637,NO448336,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1992-10-01,,"","",75,27,"","","West Pitkerro - 07","Large urban area",,42,,S01007780
DD4 0UA,Yes,56.492446,-2.931244,342759,733761,NO427337,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1992-05-01,,"","",31,12,"","","Whitfield - 07","Large urban area",,78,,S01007788
DD4 0UB,Yes,56.491583,-2.929989,342835,733664,NO428336,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1992-05-01,,"","",37,12,"","","Whitfield - 07","Large urban area",,77,,S01007788
DD4 0UD,Yes,56.492544,-2.930061,342832,733771,NO428337,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1992-05-01,,"","",59,21,"","","Whitfield - 07","Large urban area",,77,,S01007788
DD4 0UE,Yes,56.491626,-2.929161,342886,733668,NO428336,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1992-05-01,,"","",28,12,"","","Whitfield - 07","Large urban area",,77,,S01007788
DD4 0UF,Yes,56.491913,-2.927983,342959,733699,NO429336,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1992-05-01,,"","",58,21,"","","Whitfield - 07","Large urban area",,76,,S01007788
DD4 0UG,Yes,56.491643,-2.927993,342958,733669,NO429336,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1992-05-01,,"","",27,15,"","","Whitfield - 04","Large urban area",,77,,S01007785
