Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
IV12 5PT,Yes,57.505763,-3.743915,295605,847515,NH956475,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",7,2,"","","Nairn Rural - 06","Remote rural area",,177,,S01010553
IV12 5PU,Yes,57.518639,-3.800716,292240,849037,NH922490,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",9,2,"","","Nairn Rural - 06","Remote rural area",,140,,S01010553
IV12 5PW,Yes,57.574859,-3.891324,286988,855442,NH869554,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1985-11-01,,"","",83,48,"","","Nairn West - 06","Remote small town",,24,,S01010564
IV12 5PX,Yes,57.575978,-3.890395,287047,855565,NH870555,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1989-07-01,,"","",56,38,"","","Nairn West - 06","Remote small town",,24,,S01010564
IV12 5PY,Yes,57.575679,-3.88936,287108,855530,NH871555,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1994-05-01,,"","",31,28,"","","Nairn West - 06","Remote small town",,24,,S01010564
IV12 5PZ,Yes,57.588104,-3.842559,289944,856836,NH899568,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2005-01-01,,"","",169,60,"","","Nairn Rural - 02","Remote small town",,18,,S01010549
IV12 5QA,Yes,57.571902,-3.873328,288055,855083,NH880550,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2003-09-01,,"","",9,5,"","","Nairn Rural - 01","Remote small town",,21,,S01010548
IV12 5QB,Yes,57.571599,-3.873179,288063,855049,NH880550,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2002-11-01,,"","",41,26,"","","Nairn Rural - 01","Remote small town",,20,,S01010548
IV12 5QD,Yes,57.584082,-3.858933,288953,856415,NH889564,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",0,0,"","","Nairn East - 05","Remote small town",,11,,S01010558
IV12 5QF,Yes,57.583714,-3.836165,290313,856337,NH903563,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",21,9,"","","Nairn Rural - 04","Remote rural area",,15,,S01010551
IV12 5QG,Yes,57.58168,-3.772285,294126,856009,NH941560,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",61,28,"","","Nairn Rural - 04","Remote rural area",,31,,S01010551
IV12 5QH,Yes,57.54565,-3.76482,294468,851987,NH944519,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",16,8,"","","Nairn Rural - 06","Remote rural area",,84,,S01010553
IV12 5QJ,Yes,57.535374,-3.803446,292126,850904,NH921509,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",39,21,"","","Nairn Rural - 06","Remote rural area",,109,,S01010553
IV12 5QL,Yes,57.527944,-3.816591,291317,850098,NH913500,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",31,17,"","","Nairn Rural - 06","Remote rural area",,110,,S01010553
IV12 5QN,Yes,57.538419,-3.833418,290341,851291,NH903512,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",20,9,"","","Nairn Rural - 06","Remote rural area",,96,,S01010553
IV12 5QP,Yes,57.572166,-3.87187,288143,855110,NH881551,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2004-05-01,,"","",19,12,"","","Nairn Rural - 01","Remote small town",,17,,S01010548
IV12 5QQ,Yes,57.572265,-3.738601,296113,854909,NH961549,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",40,15,"","","Nairn Rural - 04","Remote rural area",,64,,S01010551
IV12 5QR,Yes,57.584115,-3.845653,289747,856397,NH897563,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1998-12-01,,"","",0,0,"","","Nairn East - 05","Remote small town",,17,,S01010558
IV12 5QS,Yes,57.572883,-3.871388,288174,855189,NH881551,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2005-01-01,,"","",22,13,"","","Nairn Rural - 01","Remote small town",,16,,S01010548
IV12 5QU,Yes,57.5604,-3.881296,287543,853816,NH875538,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",43,16,"","","Nairn Rural - 01","Remote rural area",,19,,S01010548
IV12 5QW,Yes,57.583931,-3.852702,289325,856388,NH893563,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1981-07-01,,"","",0,0,"","","Nairn East - 05","Remote small town",,17,,S01010558
IV12 5QX,Yes,57.549959,-3.86682,288377,852630,NH883526,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",8,4,"","","Nairn Rural - 01","Remote rural area",,42,,S01010548
IV12 5QY,Yes,57.537486,-3.905475,286025,851306,NH860513,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",153,58,"","","Nairn Rural - 05","Accessible rural area",,34,,S01010552
IV12 5QZ,Yes,57.573402,-3.872736,288095,855249,NH880552,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2004-07-01,,"","",33,16,"","","Nairn Rural - 01","Remote small town",,19,,S01010548
IV12 5RA,Yes,57.532725,-3.926141,284773,850811,NH847508,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",36,16,"","","Nairn Rural - 05","Accessible rural area",,42,,S01010552
IV12 5RB,Yes,57.524238,-3.92242,284969,849860,NH849498,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",19,7,"","","Nairn Rural - 05","Accessible rural area",,64,,S01010552
IV12 5RD,Yes,57.524273,-3.926613,284718,849871,NH847498,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",,,"","","Nairn Rural - 05","Accessible rural area",,66,,S01010552
IV12 5RE,Yes,57.527084,-3.926645,284725,850184,NH847501,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",,,"","","Nairn Rural - 05","Accessible rural area",,52,,S01010552
IV12 5RF,Yes,57.519537,-3.9018,286189,849302,NH861493,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",15,7,"","","Nairn Rural - 05","Accessible rural area",,110,,S01010552
IV12 5RG,Yes,57.505935,-3.873534,287840,847741,NH878477,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",20,7,"","","Nairn Rural - 06","Remote rural area",,142,,S01010553
IV12 5RH,Yes,57.537842,-3.893799,286725,851326,NH867513,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",42,16,"","","Nairn Rural - 05","Remote rural area",,32,,S01010552
IV12 5RJ,Yes,57.575726,-3.872939,288090,855508,NH880555,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2005-06-01,,"","",24,6,"","","Nairn East - 03","Remote small town",,24,,S01010556
IV12 5RL,Yes,57.570258,-3.818582,291324,854811,NH913548,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1999-12-01,,"","",2,1,"","","Nairn Rural - 04","Remote rural area",,32,,S01010551
IV12 5RP,Yes,57.572019,-3.872715,288092,855095,NH880550,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2006-05-01,,"","",22,15,"","","Nairn Rural - 01","Remote small town",,20,,S01010548
IV12 5RQ,Yes,57.432534,-3.89137,286544,839601,NH865396,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",12,7,"","","Nairn Rural - 06","Remote rural area",,231,,S01010553
IV12 5RR,Yes,57.588703,-3.839662,290119,856898,NH901568,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2010-02-01,,"","",28,10,"","","Nairn Rural - 02","Remote small town",,20,,S01010549
IV12 5RS,Yes,57.58638,-3.838808,290163,856638,NH901566,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2010-02-01,,"","",28,15,"","","Nairn Rural - 02","Remote rural area",,18,,S01010549
IV12 5RT,Yes,57.588394,-3.839278,290141,856863,NH901568,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2009-11-01,,"","",21,9,"","","Nairn Rural - 02","Remote small town",,20,,S01010549
IV12 5RU,Yes,57.589004,-3.838138,290211,856929,NH902569,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2012-11-01,,"","",,,"","","Nairn Rural - 02","Remote rural area",,20,,S01010549
IV12 5RW,Yes,57.589365,-3.839294,290143,856971,NH901569,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2009-10-01,,"","",8,3,"","","Nairn Rural - 02","Remote rural area",,20,,S01010549
IV12 5RX,Yes,57.575562,-3.861559,288770,855471,NH887554,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1994-02-01,,"","",14,6,"","","Nairn East - 04","Remote small town",,10,,S01010557
IV12 5RY,Yes,57.572931,-3.862043,288733,855179,NH887551,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",50,22,"","","Nairn Rural - 04","Remote rural area",,14,,S01010551
IV12 5RZ,Yes,57.558678,-3.845201,289697,853565,NH896535,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",24,8,"","","Nairn Rural - 04","Remote rural area",,54,,S01010551
IV12 5SA,Yes,57.559659,-3.853642,289195,853688,NH891536,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",45,17,"","","Nairn Rural - 04","Remote rural area",,36,,S01010551
IV12 5SB,Yes,57.543298,-3.864641,288487,851885,NH884518,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",86,31,"","","Nairn Rural - 05","Remote rural area",,56,,S01010552
IV12 5SD,Yes,57.535994,-3.892384,286804,851118,NH868511,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",89,40,"","","Nairn Rural - 05","Remote rural area",,44,,S01010552
IV12 5SE,Yes,57.535999,-3.891448,286860,851117,NH868511,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",47,20,"","","Nairn Rural - 05","Remote rural area",,47,,S01010552
IV12 5SF,Yes,57.527811,-3.868761,288193,850168,NH881501,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",40,17,"","","Nairn Rural - 06","Remote rural area",,124,,S01010553
IV12 5SG,Yes,57.509621,-3.869116,288116,848144,NH881481,"","Highland","Culloden and Ardersier", S12000017,S13002679,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",17,5,"","","Nairn Rural - 06","Remote rural area",,137,,S01010553
IV12 5SH,Yes,57.558843,-3.886883,287204,853652,NH872536,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2011-12-01,,"","",,,"","","Nairn Rural - 01","Remote rural area",,20,,S01010548
IV12 5SJ,Yes,57.590098,-3.840167,290093,857054,NH900570,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2015-10-01,,"","",,,"","","Nairn Rural - 02","Remote rural area",,20,,S01010549
IV12 5SL,Yes,57.587755,-3.836887,290282,856788,NH902567,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2016-06-01,,"","",,,"","","Nairn Rural - 02","Remote rural area",,22,,S01010549
IV12 5SN,Yes,57.590074,-3.83687,290290,857046,NH902570,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2016-06-01,,"","",,,"","","Nairn Rural - 02","Remote rural area",,19,,S01010549
IV12 5SP,Yes,57.580989,-3.856651,289080,856067,NH890560,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1994-02-01,,"","",54,26,"","","Nairn East - 04","Remote small town",,15,,S01010557
IV12 5SQ,Yes,57.574208,-3.86261,288703,855322,NH887553,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1990-12-01,,"","",19,12,"","","Nairn East - 04","Remote small town",,12,,S01010557
