Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
DT2 8HS,Yes,50.666474,-2.326435,377026,85251,SY770852,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Owermoigne","",40,20,"Owermoigne","","West Dorset 011B","Rural village",South West,57,,E01020537
DT2 8HT,Yes,50.667959,-2.329205,376831,85417,SY768854,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Owermoigne","",34,19,"Owermoigne","","West Dorset 011B","Rural village",South West,49,,E01020537
DT2 8HX,Yes,50.668054,-2.330691,376726,85428,SY767854,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Owermoigne","",40,22,"Owermoigne","","West Dorset 011B","Rural village",South West,49,,E01020537
DT2 8HY,Yes,50.671297,-2.328775,376863,85788,SY768857,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Owermoigne","",23,12,"","","West Dorset 011B","Rural hamlet and isolated dwellings",South West,41,,E01020537
DT2 8HZ,Yes,50.683003,-2.32304,377274,87088,SY772870,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Owermoigne","",36,15,"","","West Dorset 011B","Rural hamlet and isolated dwellings",South West,33,,E01020537
DT2 8JA,Yes,50.688063,-2.324108,377201,87651,SY772876,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Crossways","",6,3,"","","West Dorset 011B","Rural town and fringe",South West,61,,E01020537
DT2 8JB,Yes,50.686799,-2.329224,376839,87512,SY768875,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Crossways","",12,5,"","","West Dorset 011B","Rural town and fringe",South West,54,,E01020537
DT2 8JD,Yes,50.689129,-2.334987,376433,87773,SY764877,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Crossways","",15,7,"","","West Dorset 011B","Rural town and fringe",South West,56,,E01020537
DT2 8JE,Yes,50.691252,-2.33479,376448,88009,SY764880,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Crossways","",,,"Crossways","","West Dorset 011C","Rural town and fringe",South West,61,,E01020538
DT2 8JF,Yes,50.677954,-2.352443,375194,86536,SY751865,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Warmwell","",9,5,"","","West Dorset 011B","Rural hamlet and isolated dwellings",South West,65,,E01020537
DT2 8JG,Yes,50.685792,-2.356593,374905,87409,SY749874,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Warmwell","",2,1,"","","West Dorset 011B","Rural hamlet and isolated dwellings",South West,44,,E01020537
DT2 8JH,Yes,50.664812,-2.277058,380515,85052,SY805850,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1983-01-01,,"Winfrith Newburgh","",15,5,"Winfrith Newburgh","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,38,,E01020490
DT2 8JJ,Yes,50.665827,-2.326346,377032,85179,SY770851,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1984-10-01,,"Owermoigne","",4,3,"Owermoigne","","West Dorset 011B","Rural village",South West,59,,E01020537
DT2 8JL,Yes,50.662287,-2.272671,380824,84770,SY808847,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",21,12,"Winfrith Newburgh","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,45,,E01020490
DT2 8JN,Yes,50.663217,-2.274742,380678,84874,SY806848,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",27,11,"Winfrith Newburgh","","Purbeck 004B","Rural village",South West,41,,E01020490
DT2 8JP,Yes,50.659492,-2.275484,380624,84460,SY806844,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",15,6,"Winfrith Newburgh","","Purbeck 004B","Rural village",South West,43,,E01020490
DT2 8JQ,Yes,50.691286,-2.33547,376400,88013,SY764880,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Crossways","",142,85,"Crossways","","West Dorset 011C","Rural town and fringe",South West,61,,E01020538
DT2 8JR,Yes,50.658425,-2.278081,380440,84342,SY804843,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",36,13,"Winfrith Newburgh","","Purbeck 004B","Rural village",South West,45,,E01020490
DT2 8JS,Yes,50.662082,-2.271892,380879,84747,SY808847,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",20,8,"Winfrith Newburgh","","Purbeck 004B","Rural village",South West,48,,E01020490
DT2 8JT,Yes,50.66221,-2.270732,380961,84761,SY809847,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",33,12,"Winfrith Newburgh","","Purbeck 004B","Rural village",South West,48,,E01020490
DT2 8JU,Yes,50.662759,-2.270565,380973,84822,SY809848,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",7,2,"Winfrith Newburgh","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,46,,E01020490
DT2 8JW,Yes,50.660599,-2.275335,380635,84583,SY806845,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",73,33,"Winfrith Newburgh","","Purbeck 004B","Rural village",South West,43,,E01020490
DT2 8JX,Yes,50.662779,-2.269901,381020,84824,SY810848,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",7,3,"Winfrith Newburgh","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,47,,E01020490
DT2 8JY,Yes,50.666701,-2.261589,381609,85258,SY816852,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",19,8,"","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,42,,E01020490
DT2 8JZ,Yes,50.662959,-2.277344,380494,84846,SY804848,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",27,11,"Winfrith Newburgh","","Purbeck 004B","Rural village",South West,41,,E01020490
DT2 8LA,Yes,50.666578,-2.279558,380339,85249,SY803852,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",11,6,"","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,36,,E01020490
DT2 8LB,Yes,50.671907,-2.277481,380488,85841,SY804858,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",19,9,"","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,34,,E01020490
DT2 8LD,Yes,50.674174,-2.277141,380513,86093,SY805860,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",24,14,"","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,38,,E01020490
DT2 8LE,Yes,50.668341,-2.275635,380617,85444,SY806854,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",7,4,"","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,36,,E01020490
DT2 8LF,Yes,50.66975,-2.268893,381094,85599,SY810855,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",27,12,"","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,40,,E01020490
DT2 8LG,Yes,50.669373,-2.264674,381392,85556,SY813855,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",2,1,"","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,32,,E01020490
DT2 8LH,Yes,50.670201,-2.264481,381406,85648,SY814856,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1980-01-01,,"Winfrith Newburgh","",7,3,"","","Purbeck 004B","Rural hamlet and isolated dwellings",South West,32,,E01020490
