Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
DH7 6RN,Yes,54.809361,-1.631542,423780,546117,NZ237461,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",118,57,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,126,,E01020681
DH7 6RP,Yes,54.808917,-1.633257,423670,546067,NZ236460,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",83,43,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,118,,E01020681
DH7 6RQ,Yes,54.810815,-1.633862,423630,546278,NZ236462,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",16,14,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,129,,E01020681
DH7 6RR,Yes,54.807265,-1.633817,423635,545883,NZ236458,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",5,2,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,113,,E01020680
DH7 6RS,Yes,54.806652,-1.633075,423683,545815,NZ236458,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",47,21,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,114,,E01020680
DH7 6RT,Yes,54.805974,-1.63179,423766,545740,NZ237457,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",37,15,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,118,,E01020680
DH7 6RU,Yes,54.80674,-1.629776,423895,545826,NZ238458,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",58,30,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,127,,E01020680
DH7 6RW,Yes,54.809903,-1.632424,423723,546177,NZ237461,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",63,34,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,125,,E01020681
DH7 6RX,Yes,54.808059,-1.632051,423748,545972,NZ237459,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",42,15,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,119,,E01020680
DH7 6RY,Yes,54.806783,-1.631876,423760,545830,NZ237458,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",71,32,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,118,,E01020680
DH7 6RZ,Yes,54.807474,-1.631714,423770,545907,NZ237459,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",55,25,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,118,,E01020680
DH7 6SB,Yes,54.807997,-1.632379,423727,545965,NZ237459,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",5,2,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,117,,E01020680
DH7 6SD,Yes,54.806662,-1.630679,423837,545817,NZ238458,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",69,21,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,122,,E01020680
DH7 6SE,Yes,54.806002,-1.635057,423556,545742,NZ235457,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",74,32,"Sacriston","Witton Gilbert","County Durham 026B","Rural town and fringe",North East,110,,E01020680
DH7 6SF,Yes,54.811226,-1.636099,423486,546323,NZ234463,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",93,40,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,131,,E01020681
DH7 6SG,Yes,54.810123,-1.636763,423444,546200,NZ234462,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",154,61,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,124,,E01020681
DH7 6SH,Yes,54.809813,-1.629344,423921,546168,NZ239461,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1996-12-01,,"Witton Gilbert","",58,40,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,133,,E01020681
